nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2020,08,0,1.260,630,1.260,1178,"53,48"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2020,08,0,0,0,0,3472,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2020,08,0,54,29,54,1581,"1,83"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2020,08,0,0,0,0,2108,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2020,08,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2020,08,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2020,08,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2020,08,0,0,0,0,1271,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2020,08,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2020,08,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2020,08,0,304,186,304,930,"20,00"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2020,08,0,0,0,0,775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2020,08,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2020,08,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2020,08,0,166,83,166,527,"15,75"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2020,08,0,62,62,62,961,"6,45"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2021,08,62,751,564,813,5611,"10,05"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2021,08,71,2.808,2.879,2.879,6138,"46,90"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2021,08,31,2.043,2.134,2.074,6665,"32,02"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2021,08,15,3.081,2.508,3.096,4278,"58,63"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2021,08,74,2.115,1.751,2.189,6200,"28,24"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2021,08,0,2.793,2.793,2.793,3782,"73,85"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2021,08,0,0,0,0,2480,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2021,08,24,2.796,1.929,2.820,4588,"42,04"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2021,08,0,0,0,0,4030,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,08,30,3.935,2.601,3.965,4650,"55,94"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2021,08,8,3.673,2.178,3.681,7130,"30,55"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2021,08,0,156,92,156,3596,"2,56"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2021,08,11,2.458,1.340,2.469,20553,"6,52"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2021,08,0,4.770,4.325,4.770,5642,"76,66"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2021,08,0,1.500,750,1.500,2821,"26,59"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2021,08,0,2.406,16,2.406,4805,"0,33"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,08,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2021,08,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2021,08,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2021,08,14,2.139,1.698,2.153,3069,"55,33"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2021,08,0,4.085,2.483,4.085,3379,"73,48"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2021,08,0,0,0,0,2263,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2021,08,0,867,749,867,3131,"23,92"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2021,08,0,5.225,2.943,5.225,837,"351,61"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2021,08,64,292,152,356,2635,"5,77"
