nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2022,03,0,0,0,0,1581,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2022,03,0,0,0,0,2108,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2022,03,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2022,03,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2022,03,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2022,03,0,0,0,0,1271,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2022,03,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2022,03,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2022,03,0,1.382,893,1.382,1395,"64,01"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2022,03,0,364,170,364,775,"21,94"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2022,03,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2022,03,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2022,03,0,0,26,0,527,"4,93"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2022,03,0,343,303,343,961,"31,53"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2023,03,0,0,2.941,0,5611,"52,41"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2023,03,2.031,2.038,5.940,4.069,6138,"96,77"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2023,03,15,4.761,6.450,4.776,6665,"96,77"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2023,03,0,0,3.290,0,4278,"76,91"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2023,03,53,5.147,4.385,5.200,6200,"70,73"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2023,03,11,3.714,3.620,3.725,3782,"95,72"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2023,03,0,0,1.716,0,2480,"69,19"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2023,03,21,5.168,4.991,5.189,4588,"108,78"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2023,03,0,0,0,0,4030,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,03,126,7.649,3.549,7.775,4650,"76,32"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2023,03,201,5.608,5.127,5.809,7130,"71,91"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2023,03,0,0,219,0,3596,"6,09"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2023,03,0,8.833,10.726,8.833,20553,"52,19"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2023,03,0,4.747,1.571,4.747,5642,"27,84"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2023,03,0,1.778,707,1.778,3472,"20,36"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,03,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2023,03,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2023,03,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2023,03,22,3.380,2.200,3.402,2418,"90,98"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2023,03,0,5.237,2.660,5.237,3131,"84,96"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2023,03,37,5.326,2.723,5.363,2263,"120,33"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2023,03,0,923,997,923,3069,"32,49"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2023,03,0,4.224,3.696,4.224,4774,"77,42"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2023,03,0,4.224,1.564,4.224,2635,"59,35"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2023,03,1,4.047,3.748,4.048,4805,"78,00"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2023,03,0,0,0,0,3038,"0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2023,03,0,4.776,2.673,4.776,3472,"76,99"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2023,03,2,5.546,5.100,5.548,3565,"143,06"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2023,03,0,3.409,2.360,3.409,2790,"84,59"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2023,03,0,0,1.927,0,3317,"58,09"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2023,03,0,0,3.497,0,1643,"212,84"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2023,03,0,566,303,566,4123,"7,35"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2023,03,0,0,0,0,3472,"0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2023,03,3,2.569,647,2.572,4805,"13,47"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2023,03,0,2.016,830,2.016,3348,"24,79"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2023,03,0,0,0,0,3472,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2023,03,0,0,0,0,2511,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2023,03,0,0,0,0,1023,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2023,03,16,1.542,1.269,1.558,1550,"81,87"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2023,03,0,2.734,1.155,2.734,1581,"73,06"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2023,03,0,0,1.060,0,1550,"68,39"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2023,03,0,682,351,682,992,"35,38"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2023,03,31,107,1.178,138,1178,"100,00"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2023,03,0,0,159,0,1767,"9,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2023,03,0,0,0,0,1178,"0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2023,03,0,0,0,0,3472,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2023,03,0,0,0,0,1581,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2023,03,0,0,160,0,2108,"7,59"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2023,03,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2023,03,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2023,03,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2023,03,0,0,0,0,1271,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2023,03,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2023,03,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2023,03,0,1.382,75,1.382,1395,"5,38"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2023,03,0,364,0,364,775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2023,03,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2023,03,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2023,03,0,0,0,0,527,"0,00"
KHARISMA HOTEL,Marga Sari,Balikpapan Barat,Melati,8,8,2023,03,0,0,0,0,248,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2023,03,0,343,369,343,775,"47,61"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2024,03,25,3.828,4.263,3.853,5611,"75,98"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2024,03,50,4.213,4.263,4.263,6138,"69,45"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2024,03,25,3.828,4.090,3.853,6665,"61,37"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2024,03,720,2.850,3.497,3.570,4278,"81,74"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2024,03,8.209,5.371,3.581,13.580,6200,"57,76"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2024,03,19,5.127,3.613,5.146,3782,"95,53"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,161,161,2024,03,82,6.686,3.357,6.768,4991,"67,26"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2024,03,82,3.217,2.408,3.299,4588,"52,48"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2024,03,3,3.381,1.881,3.384,4030,"46,67"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,03,214,6.734,3.278,6.948,4650,"70,49"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2024,03,280,7.732,4.388,8.012,7130,"61,54"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2024,03,0,3.002,1.704,3.002,3596,"47,39"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,346,346,2024,03,39,8.029,3.768,8.068,10726,"35,13"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2024,03,0,0,0,0,5642,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2024,03,0,1.810,905,1.810,3472,"26,07"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,03,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2024,03,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2024,03,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2024,03,0,3.365,2.058,3.365,2418,"85,11"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2024,03,0,4.717,2.529,4.717,3131,"80,77"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2024,03,0,0,0,0,2263,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2024,03,0,1.513,998,1.513,3069,"32,52"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2024,03,2,5.115,3.302,5.117,4774,"69,17"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2024,03,62,1.618,840,1.680,2635,"31,88"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2024,03,64,5.264,3.476,5.328,4805,"72,34"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2024,03,22,2.835,2.882,2.857,3038,"94,87"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2024,03,7,2.113,2.120,2.120,3472,"61,06"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2024,03,5,5.724,2.911,5.729,3565,"81,65"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2024,03,3,3.308,2.010,3.311,2790,"72,04"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2024,03,0,3.851,1.425,3.851,3317,"42,96"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2024,03,0,0,0,0,1643,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2024,03,0,332,166,332,4123,"4,03"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2024,03,0,405,370,405,3472,"10,66"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2024,03,3,1.325,931,1.328,4805,"19,38"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2024,03,0,1.160,747,1.160,3348,"22,31"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2024,03,0,0,0,0,3472,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2024,03,0,874,0,874,2511,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,30,39,2024,03,0,874,692,874,930,"74,41"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2024,03,10,1.238,1.248,1.248,1550,"80,52"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2024,03,0,2.288,1.144,2.288,1581,"72,36"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2024,03,0,1.686,1.686,1.686,1550,"108,77"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2024,03,4,616,311,620,992,"31,35"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2024,03,0,56,56,56,1178,"4,75"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2024,03,0,410,410,410,1767,"23,20"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2024,03,0,1.456,1.036,1.456,1178,"87,95"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2024,03,0,5.044,2.905,5.044,3472,"83,67"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2024,03,0,324,301,324,1581,"19,04"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2024,03,0,252,252,252,2108,"11,95"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2024,03,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2024,03,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2024,03,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2024,03,0,100,100,100,1271,"7,87"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2024,03,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2024,03,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2024,03,0,1.322,426,1.322,1395,"30,54"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2024,03,0,0,0,0,775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2024,03,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2024,03,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2024,03,0,0,0,0,527,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2024,03,0,404,404,404,775,"52,13"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2025,03,25,3.828,4.263,3.853,5611,"75,98"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2025,03,50,4.213,4.263,4.263,6138,"69,45"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2025,03,230,4.794,3.233,5.024,6665,"48,51"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2025,03,656,1.451,2110,2.107,4278,"49,32"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2025,03,273,5.718,4153,5.991,6200,"66,98"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2025,03,51,3.283,2.114,3.334,3782,"55,90"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,161,161,2025,03,2,5.233,2.422,5.235,4991,"48,53"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2025,03,132,1.580,1301,1.712,4588,"28,36"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2025,03,2,1.368,906,1.370,4030,"22,48"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2025,03,147,2.700,1.445,2.847,4650,"31,08"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2025,03,280,7.732,4.388,8.012,7130,"61,54"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2025,03,0,3.002,1.704,3.002,3596,"47,39"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,346,346,2025,03,253,4.782,2.859,5.035,10726,"26,65"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2025,03,0,0,0,0,5642,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2025,03,0,2.140,1.070,2.140,3472,"30,82"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2025,03,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2025,03,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2025,03,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2025,03,220,2.733,1830,2.953,2418,"75,68"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2025,03,0,2.888,1545,2.888,3131,"49,35"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,81,81,2025,03,0,0,0,0,2511,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2025,03,2,1.322,1632,1.324,3069,"53,18"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2025,03,20,4.405,2945,4.425,4774,"61,69"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2025,03,50,2.459,1255,2.509,2635,"47,63"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2025,03,0,0,3.476,0,4805,"72,34"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2025,03,62,1.441,1491,1.503,3038,"49,08"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2025,03,7,2.113,174,2.120,3472,"5,01"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2025,03,21,4.789,2867,4.810,3565,"80,42"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2025,03,2,1.368,906,1.370,2790,"32,47"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2025,03,0,3.851,1.425,3.851,3317,"42,96"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2025,03,0,0,0,0,1643,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2025,03,0,332,0,332,4123,"0,00"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,26,26,2025,03,0,220,174,220,806,"21,59"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2025,03,0,555,279,555,4805,"5,81"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2025,03,0,578,355,578,3348,"10,60"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2025,03,0,0,0,0,3472,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2025,03,0,0,0,0,2511,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,30,39,2025,03,0,558,692,558,930,"74,41"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2025,03,5,1.212,1217,1.217,1550,"78,52"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2025,03,0,2.038,1019,2.038,1581,"64,45"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2025,03,0,1.686,1.686,1.686,1550,"108,77"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2025,03,7,664,287,671,992,"28,93"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2025,03,0,40,40,40,1178,"3,40"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2025,03,4,242,246,246,1767,"13,92"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2025,03,0,0,0,0,1178,"0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2025,03,24,4.711,2560,4.735,3472,"73,73"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 2,51,57,2025,03,0,0,0,0,1581,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2025,03,0,96,96,96,2108,"4,55"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2025,03,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2025,03,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2025,03,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2025,03,0,100,100,100,1271,"7,87"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2025,03,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2025,03,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2025,03,0,1.146,539,1.146,1395,"38,64"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2025,03,0,0,0,0,775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2025,03,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2025,03,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2025,03,0,0,0,0,527,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2025,03,0,389,389,389,775,"50,19"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2019,04,95,1.814,1.258,1.909,5611,"22,42"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2019,04,371,4.588,4.256,4.959,6138,"69,34"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2019,04,371,4.588,4.951,4.959,6665,"74,28"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2019,04,0,0,0,0,4278,"0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2019,04,234,4.008,2.147,4.242,6200,"34,63"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2019,04,37,1.838,2.462,1.875,3782,"65,10"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2019,04,0,0,0,0,2480,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2019,04,183,4.589,3.579,4.772,4588,"78,01"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2019,04,0,0,0,0,4030,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,04,0,0,0,0,4650,"0,00"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2019,04,240,3.514,3.849,3.754,7130,"53,98"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2019,04,2,1.448,699,1.450,3596,"19,44"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2019,04,26,5.991,3.769,6.017,20553,"18,34"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2019,04,45,1.437,1.079,1.482,5642,"19,12"
